Unnamed: 0,content,L,G,B,T,O,NR
885,"@luzkabrona no sabía que eras lesbiana aunque sí ténes como tipo de machette, pero me sorpresme que encueres",1,0,0,0,0,0
559,@juanistofelez crei que nada superaría al de multa por marica 😏,0,1,0,0,0,0
117,@_tiogamboin ya valiste verga con tu url lo ves? soda es de jotos.,0,1,0,0,0,0
637,ser tortillero me hace lesbiana? cco @oliver_mx url,1,0,0,0,0,0
685,"@teffyantonelita cada que alguien te discriminine, lencha, piensa que tú igual discrimininas a todas las mujeres trans que no veas ""ok"" toma trh",1,0,0,1,0,0
801,-mamá!! y esa playera con gansos rosas que!? -es la que me pediste - te dije: guns and roses! guns and roses! -ponte la playera jotito -ay,0,1,0,0,0,0
750,1000000 de veces chingesumadreelamerica eh dicho putos maricones,0,1,0,0,0,0
512,un joto que no sepa jugar mario kart es como un hetero que no sabe jugar fifa. shame on you.,0,1,0,0,0,0
633,"no tengo nada en contra de los trans, pero me da mucha risa que enseñan todo. si en realidad fueran mujeres quizá no se atreverían. 😂",0,0,0,1,0,0
948,para conocimiento de pendejos y pendejos el facebook es para homosexuales inexistentes tienen algo que decirme putongo o putonga ven para que te despedaze la madre o hombre no un pendejo sin abstinencia animal genética no guardó silencio me molesto el comentario ven trapa o trapo,0,1,0,1,0,0
184,"@latortilleriaq si vamos a hacer un vagón ""seguro"" que inclusa a hombres gay y saquen a lenchas /@0ctavioguerra @appleinde @inmujerescdmx",1,1,0,0,0,0
907,"hoy gana mi monterrey al liverpool y con la buena vibra de estos mayates en monterrey, nuevo leon, mexico url",0,1,0,0,0,0
535,subeteamimoto no pork soy jotó y me puedo caeeer remixfist url,0,1,0,0,1,0
126,@rovazquezl y es un joto pocos huevos. si tienes foto: dm y la publicamos nosotros!!!!,0,1,0,0,0,0
790,@paconunezz -dijo el joto,0,1,0,0,0,0
829,@malignabambola nonpues que esta ciego o que que una chica sexi te habiente el can .pues de plano es gay o algo le pasa y que mal por ti,0,1,0,0,0,0
116,en mi caso con: - closeteros - escorpio (son los peores tlj) - doctores - ni con niños ricos hijos de papi y mami url,0,1,0,0,0,0
473,"yo solo vine a gritarle ""puto"" al portero del león, como la damita que url 😌🤘🏼",0,1,0,0,0,0
740,no es posible que un gay no se sepa las canciones de @gloriatrevi !!!!! 🙄,0,1,0,0,0,0
441,"@caballonegro por mi está ok que lo señalen. es solo el hombres, mujeres y trans que me da aaaaaaaaa",0,0,0,1,0,0
57,"@omarhdez69 @yovanymartillo ese también es chido, al otro joto no lo arrobo porque me tiene bloqueado",0,1,0,0,0,0
603,"si oswaldo sánchez es nefasto, verlo berrear me genera náusea!!! marica",0,1,0,0,0,0
786,que estará haciendo la machorrita @felip87,1,0,0,0,0,0
830,"psst, solo les quiero spoilerear la platica que estoy organizando (idea de @shaflores) para cpmx7: ciencia trans. url",0,0,0,0,1,0
119,@url y esperabas tu arcoíris 🌈 marica?,0,1,0,0,0,0
656,mi hijo tiene tendencia homosexual ¿qué hago? url ●padres &amp; hermanos paulinos● url,0,1,0,0,0,0
1055,@fnxfamilia gente ignorante que se considera inteligente. y el amigo bueno en una marcha equivocada es más mujer que un gay url,0,1,0,0,0,0
669,@wulfrano pute compañurl,0,0,0,0,1,0
105,@lalorincn1 q gay te viste,0,1,0,0,0,0
635,a huevo jotos @ imer url,0,1,0,0,0,0
369,el mejor modo de confesar algo horrible es decir “oigan todes” seguido por algo así pero deleznable. y bien que pueden decir donde enterraron a jfk y a colosio luego de su parrandón homosexual. la gente solo va a leer y no superar el “todes”. url,0,1,0,0,0,0
268,"@aurelionuno a ti lo que menos te importa es la niñez mexicana, los utilizas para escudar tus mezquinos intereses, pinche mayate.",0,1,0,0,0,0
655,"@lopezdoriga maldito maricon , vergüenza de la naturaleza humana",0,1,0,0,0,0
819,@reformacom maricon de mierda!!! @epn,0,1,0,0,0,0
935,"me cagan la gente que preguntan""¿pica la salsa?"" tu échale joto, si no ponle mermelada a tu taco, pinche princeso.",0,1,0,0,0,0
822,@albertoocervera jjajajaja homosexual,0,1,0,0,0,0
1023,porqué será. url de maricones. ...😠😬 url,0,1,0,0,0,0
46,homosexual: persona que le gusta otra persona de su mismo sexo puto: el que lo lea mecausogracia ehhhhhhputo!,0,1,0,0,0,0
349,"el marcelo tiene sueños guajiros,eres un fraude pendejo hocicon,maricon cobarde,ignorante,mentiroso,irresponsable, fox te corrió por irresponsable pendejo dejaste quemar a dos judiciales,,además tienes cuentas pendientes,desgraciado arrastrado lamebotas de tú amo y dueño amlo. url",0,1,0,0,0,0
251,puto vestido culero.,0,1,0,0,1,0
876,me tienes envidia maricón!!,0,1,0,0,0,0
773,ese puto disco 👊 url,0,1,0,0,0,0
195,@keevii08 amor yo t doy besitos para q ya no chilles q maricon eres babe,0,1,0,0,0,0
102,@nflenmiadn los maricones de los 49s,0,1,0,0,0,0
4,@mauritrevino_ pinche joto,0,1,0,0,0,0
619,@joker_hl @gerardoatayde8 cero y van dos puñal.,0,1,0,0,0,0
571,"lo que tienes de hablador, los tienes de puto",0,1,0,0,0,0
52,rarito negro idiota,0,1,0,0,1,0
263,@tamedamus @atlasfc las mariquitas les dicen ahora!!!,0,1,0,0,0,0
590,"vecinos! esta noche proyectaremos con @festivalmix el documental de @flavioflorencio para @vicemexico: «trans»! 20h00, callejón del 57! url",0,0,0,0,1,0
443,@zerock91 ya en julio de jotas ridículas jaja,0,1,0,0,0,0
107,nisiquiera sabia que esa puta drogadicta horrenda y machorra tenia twitter,1,0,0,0,0,0
782,oye @vahoooz ayudame a hacerle llegar esto al joto ese de @mattmiazga3 url,0,1,0,0,0,0
837,como son bien maricas y se duermen temprano. 😔,0,1,0,0,0,0
424,qp con esa loca lesbian,1,0,0,0,0,0
691,"@c4jimenez @hdemauleon @pgr_aic @opesmx @alertasurbanas @jmrivapalacio @anafvega @arnemx @vigilantehuaste @carlostorresf_ @5antamerlina @carloszup ¡qué puto! es como los rateritos que asaltan en el transporte público, mientras tienen un arma, y su víctima no, se sienten muy machos.",0,1,0,0,0,0
304,con argentina se chingan pinches holandeses maricones hijos de su ptm!!!!,0,1,0,0,0,0
341,"@capispeaking travesti es un vato con vestido, transexual vato con chichis, transgénero, vato sin pilin",0,0,0,1,0,0
1034,"estaba viendo el vídeo de como se encontraron edson y sánchez y en los comentarios un aficionado comento que falta uno nuestro mismísimo haret, no falto el wilo maricon que dice que es un tronco y malísimo 😂🤣 diablostwitteros url",0,1,0,0,0,0
313,@fdcradio no pues esta medio canijo darles consulta a las manfloras...gaysurltransgenerosurl hasta posiblemente violinesurl cañurl,0,1,0,1,1,0
149,@exatlonmx que marica te escuchaste pato eso es de cobardes,0,1,0,0,0,0
124,tengo 3 niñas hermosas frente a mi y resulta que son lenchas nomames,1,0,0,0,0,0
386,@florivonveliz nunca te ha dicho en multimedios que pareces un vato o un transformer?? arréglate!,0,0,0,1,0,0
574,órale no que muchos huevos cabron. salió bien puñal este guey url,0,1,0,0,0,0
697,@marthaazapata obesa y machorrita,1,0,0,0,0,0
664,por que hay puros putos ahí ? por que lloran como señoritas los hombres ? son puros puñales ? url,0,1,0,0,0,0
50,"@genarolozano @gabrielguerrac en la cárcel marica, donde deben estar los delincuentes que infringen la ley. como los que hicieron esto a un policía de guadalajara url",0,1,0,0,0,0
1031,@gerard_zarate quien va a querer ser una loca amanerada?,0,1,0,0,1,0
958,@alf_avila_ @jrisco @penileyramirez de mi parte avila chingas a tu puta madre me gustas para puton y ojete,0,1,0,0,0,0
726,@maricelaarnaiz @_bisou_caramel_ no soy puñal.,0,1,0,0,0,0
799,@nachorgz @chumeltorres @luisitocomunica son puñales y se pintan las uñas. para no decir que les tienen miedo a los verdaderos informadores.,0,1,0,0,0,0
833,@edaliqilinda tampoco los hombres nadie se los kita así como las mujeres se hacen url cabron ya me url no cierto url hombres x pendejos k url pendejo k joto,0,1,0,0,0,0
353,estiempode que ya mandes un mensaje al grupo mariquita @mauhcorona,0,1,0,0,0,0
825,@gay_bulge hermosa!,0,0,0,0,1,0
142,"¿no también hay que respetar el hecho de alguien repudie a homosexuales/afroamericanos/etc? digo, hay quien gusta de vivir odiando cosas.",0,1,0,0,1,0
470,"mepongoborrachopor puro gusto, nada por depresion eso es para maricas! xd",0,1,0,0,0,0
882,me he vuelto muy marica con las películas de amor. me odio.,0,1,0,0,0,0
971,@alerayado ya vas a empezar marica.,0,1,0,0,0,0
653,@charlsjav pinches jotos,0,1,0,0,0,0
399,"@cnnmex bravo ¡ ¡ ¡, y que los homosexuales ya no se involucren en el look de las modelos.",0,1,0,0,0,0
1005,@villalvazo13 @reforma_222 ahhhhh pero sus homosexuales pregonando su “love” por todo el mundo. son iguales de locos que todos. o hasta peores.,0,1,0,0,0,0
511,poropompom el que no salte es un chemo maricon,0,1,0,0,0,0
816,"prefiero un temeroso. that a machuchon, gañán, cuello blanco, transvestite (sin ofender) de url url",0,0,0,1,1,0
320,@davidpechsosa porque siempre me insultas :( .. maricon! .i. no veniste a casa de h u.u,0,1,0,0,0,0
19,pide a @disney que no adoctrine a nuestros hijos con ideología de género en sus programas infantiles. firma: url …,0,0,0,0,1,0
684,“@imcarlitoo: no traten de ocultar que les gusta que le metan el pene por la cola. eso es serprincesoes puro afeminado.”,0,1,0,0,0,0
35,@santiagodelacm puñal,0,1,0,0,0,0
824,malditos changos panameños hijos de puta ya andan de maricones!,0,1,0,0,0,0
902,rt @angelgcm: malo que fuera joto jjajajajajajaja 😂👌 url &lt; que triste. que fuerte ver a un chiquito hablar así. :(,0,1,0,0,0,0
505,"a niños transgénero""no se les deja entrar a la escuela"" url @gobiernodf @amievajoserra @vidallerenas @jacquie_lhoist",0,0,0,1,1,0
827,cc peleaban con rugal y ponían a roberto carlos de delantero así o más putito el chamaco.,0,1,0,0,0,0
445,@soyecchi @mayatitos quiero.,0,1,0,0,1,0
407,pinche morro meco traes un mazda y te estacionas en doble espacio para que no te lo rayen 😂 ni que fuera ferrari joto,0,1,0,0,0,0
920,@juanjosec @gustavomoralesl los homosexuales no pueden tener hijos y en todo caso se los comen crudos.,0,1,0,0,0,0
817,@elmorfeus por eso luego salen jotos y travestís los chamacos!!,0,1,0,1,0,0
866,"@_lasnoticiasmty @katerin cavazos y el @jotoprieto qué te puede decir este pendejo que viene 3 a 4 veces a monterrey , engrandecido a jotos pendejos url",0,1,0,0,0,0
537,uuuuyyy me encontré esta joya de cómo es de marica el imbécil de @fernandeznorona con todo respeto a la comunidad 🤗 pinche perro yo también me lo quiero topar al mendigo huevón vividor este url,0,1,0,0,0,0
758,hay demasiados homosexuales hoy en dia :o,1,1,0,0,0,0
245,"esos weyes que tienen cejas de travesti sabe que me dan, como la jota de la tele",0,0,0,1,0,0
784,"típico no le contestas un dm y dejan de seguirte, que mariquita ✊",0,1,0,0,0,0
489,@vrds05 @jorgenavarro94 @sergiomj18 trío de jotos,0,1,0,0,0,0
154,@masterastockhd maricon 7n7,0,1,0,0,0,0
961,oye @nastybadhombre7 ya deja de mandarme tus fotos al dm maldito homosexual ya te dije que no soy gay ! deja de molestar 😤 url,0,1,0,0,0,0
853,ay no! que horror con ese joto invitado y su papa atorada en la boca iughh url,0,1,0,0,0,0
625,@edsondelagarza no lo había visto marica mayor jajaja,0,1,0,0,0,0
685,"@teffyantonelita cada que alguien te discrimine, lencha, piensa que tú igual discriminas a todas las mujeres trans que no veas ""ok"" toma trh",1,0,0,1,0,0
569,no cabe duda que yo me visto medio vato y el se viste super gay😂😂😂😂,0,1,0,0,0,0
786,what is estará haciendo la macahorrita @felip87,1,0,0,0,0,0
17,pinche jota.,0,1,0,0,0,0
127,"@leonkrauze @chemamtzmtz conclusión: los krause tienen miedo de perder el chayote en el próximo sexenio, y como se que no me va a contestar por qué no soy digno de preciado tiempo , sin llorar mariquita",0,1,0,0,0,0
927,puto el que no haya ido bien xani al estadio.,0,1,0,0,0,0
980,@glodejo07 puro pinché chairos y chairas huevonas que se pongan a chingarle y dejen de estar de mariquitas por eso estamos como estamos por esta gente que no sirve para nada a chingarle a trabajar y estudiar bola de bale madres como él gobierno chairo que tenemos encabezado por lópez 🤬💪,0,1,0,0,0,0
979,@cartoncalderon @garcimonero es url la dimos por cierta todos url pues de eses level esta la trans de cuarta,0,0,0,1,0,0
190,@kazitas78 se ven bastante jotos,0,1,0,0,0,0
992,"@soymaestramiel me escriben vieja gacha indios pata rajadas y lesbiana vieja loca, comes pollito muerta de hambre en youtube",1,0,0,0,0,0
948,para conocimiento de pendejos y pendejos el facebook es para homoses inexistentes tienen algo que decirme putongo o putonga ven para que te despedaze la madre o hombre no un pendejo sin abstinencia animal genética no guardó silencio me molesto el comentario ven trapa o trapo,0,1,0,1,0,0
606,"siempre me da ganas de darle un chirulazo a esta mujer que parece travesti que siempre dice ""me brinca"" loquelehacefaltaesunbuenbrinco",0,0,0,1,0,0
180,@i_muor que weba la gente que quema a otros por que se les hace caros sus productos. habla más quien se queja del que regala sus tacos también a necesitados. maricones les dicen*,0,1,0,0,0,0
301,por puto url,0,1,0,0,0,0
496,url eitlife me gustaría que no existirán los gays; diputada de morena url,0,1,0,0,0,0
259,"@hadalizy @cervezatécate @tecate no hay broncas, usemos mujeres trans peluqueras para hablar de orientación sexual. educación nula.",0,0,0,1,0,0
66,@manunisima no se como sucedió eso. la lesbiana loca esa de tu edificio seguro /cc @soylakikis,1,0,0,0,0,0
517,@hdzcontreras no sea joto capi,0,1,0,0,0,0
476,@juan_mhm no seas joto,0,1,0,0,0,0
157,me caga lo marica que puedes llegar a ser,0,1,0,0,0,0
16,yo no tengo nada en contra de los homosexuales. de hecho tengo varios amigos americanistas pero allá ellos y sus punterías.,0,1,0,0,0,0
546,después de esperar tanto el tenis ahora tiene uno que oír las estupideces y comentarios innecesarios además de su voz de joto de @joseluisclerc tenisxespn usopen2020,0,1,0,0,0,0
658,@rubikbrain cuando te cases puto url,0,1,0,0,0,0
32,"what mamada eh! seguramente todos los que irán a esa pendeja marcha, son mas closeteros que nada! marchaporlafamilia",0,1,0,0,1,0
1019,"@caarloosgzz quibole puto, eee peda el fin sbs tqm bye",0,1,0,0,0,0
139,"@mexico_survivor que se ende este claw teatro si ya tienen su ganador la producción y el joto del warrior, claw decepción de reality tener que ver ese adefesio lalamado naomi el transforme que se pudran todos los que quedan disc compitiendo.",0,1,0,0,1,0
959,@_michellesamano el niño parece doña cincuentona lesbiana del sur.,1,0,0,0,0,0
713,"@epn en rusia va a ver infiltración mujer homosexuale con mujer, violaran a las monjas, sensñando a los niños y jóvenes a tomar armas.",1,0,0,0,0,0
283,@asiesmonterrey @zeusxoldtj @_vicman @ponchodenigris no salio domador jotito de poncho no doma ni mayate que trae,0,1,0,0,0,0
797,ya cualquier puñetas crítica a lo pendejo y a la hora de responder url pinches jotos,0,1,0,0,0,0
225,@abrahamendieta otra jota liosa de derecha,0,1,0,0,0,0
26,@pakechii fuera a @mauricioclarkmx sin gay..,0,1,0,0,0,0
437,mariquita url,0,1,0,0,0,0
926,@lorenzookie @moguelmayra @thinascua @ssamtaoying @sophie_sant @torosytoritos54 @alfredojalifer_ @julioastillero @orazioaguirre @beto_34 @salvadordelri17 @akirelincho esos ogts priianistas nunca lo iban url hicieron ese jugoso negocio trans sexnal url malo es igual que el,0,0,0,1,1,0
229,@fer_gay @therock @alexmonthy a mí @hectortrejo me inspiró recordándome esta canción: url,0,0,0,0,1,0
37,"- oye ¿ya les dijiste a tus padres que eres homosexual? -no, pero ya me inscribí en la facultad de comunicación.",1,1,0,0,0,0
749,@_kareen_21 parece joto jajajajaja,0,1,0,0,0,0
1045,"—le aplicaremos una prueba de alcoholímetro, ¿ha bebido hoy? —una capuchino moca y un nestea frío. —ok, la multa es de $2,800 por maricón.",0,1,0,0,0,0
469,mecos. maricas y nacos. peor combinación del mundo,0,1,0,0,0,0
1037,"rt @danitafashion: cuando de adultos deciden ser transgenero, pues va. pero los niños son el reflejo de nosotros. ¡no los contaminen! &lt; wat?",0,0,0,1,0,0
988,"if no traes un peinado de gokú, entreces no eres lesbian",1,0,0,0,0,0
687,"@edgaromarel @soydonparty @xoloelvis @claudiashein @lopezobrador_ aparte de joto con delirio de persecución, si te fuera a secuestrar van en comiendo y camionetas no en un taxi acompañado de una niña. chairo estupido.",0,1,0,0,0,0
610,@thalia por que me blockaste de instagram acaso te dolió lo que dije de tus thalifan la lencha esa?? reply,1,0,0,0,0,0
639,los policías y los jotos.,0,1,0,0,0,0
267,@dicette10 posing lencha alfa,1,0,0,0,0,0
124,tengo 3 niñas hermosas frente a mi y result that his lenchas nomames,1,0,0,0,0,0
562,cuando las lesbiane venten a comer quien paga la cuenta? yomisogino,1,0,0,0,0,0
800,no justin porqueeeee!! porque te me hiciste gay tu tambien :(,0,1,0,0,0,0
160,pinche viejo joto tienes como 50 años yendo a tocadas sabes que te van a empujar aguántese.,0,1,0,0,0,0
956,"@cirogomezl @lopezobrador_ vean como el presidente electo por 30 millones de ilusionados con un supuesto cambio, no cumple nada de lo que ofrece. aunque se trate de casos de vida o muerte. ahora después del niño ahogado @lopezobrador_ reacciona, no por apoyarlo, sino por intentar no ser impopular. maricon.",0,1,0,0,0,0
821,@migangelgarzam así es de joto.,0,1,0,0,0,0
189,"that video tan más sincero del puto ese by @escorpiongolden url más gente como tú, en el 2016 por favor!!!",0,1,0,0,1,0
877,@alexduartte ta bueno joto despues lo veo,0,1,0,0,0,0
913,maricas url,0,1,0,0,0,0
152,puto el que lo lea.,0,1,0,0,0,0
598,pero quién coño iría a ver a este asqueroso transvesti pitudo maullar? -- url,0,0,0,1,0,0
509,"[[ queremos golpear a la gente gay, queremos negarles acceso a educación, queremos que crezcan sin familias. ]] url",0,1,0,0,0,0
142,"¿no también hay que respetar el hecho de alguien répudie a homoses/afroamericanos/etc? digo, hay quien gusta de vivir odiando cosas.",0,1,0,0,1,0
103,"el chiste se cuenta solo. pinche gallo maricón, cagón y aparte de todo mamador 😂😂😂 url",0,1,0,0,0,0
586,"@jimenice capitan america es un marica, que cambio a tony por su amigo asesino",0,1,0,0,0,0
379,"ô sea ya superalo, no your quiso, never lesbiana, buscate one wey, coge con el ya a la verga.",1,0,0,0,0,0
53,"@_mikastro no tiene nalgas, si es lesbiana jajaja",1,0,0,0,0,0
151,la marica loca quiere bailar,0,1,0,0,0,0
403,@cperaza @aletzbravo como tu no puedes maricon,0,1,0,0,0,0
207,"muero de risa cuando platico con un tipo que dice ser bisexual, activo súper discreto, pero jamás ha tenido novia y sus ex son pura jota 😂😂😂",0,0,1,0,0,0
745,"esta mujer que parece transesti, solo opina y despedaza a los demás, y se dedica a menospreciar al prójimo es tóxica y nefata quealguienselalleveaviviratubalú",0,0,0,1,0,0
8,marica! ✊👊,0,1,0,0,0,0
1014,siempre respeto a mi papá porque él es americanista. los demás son jotos.,0,1,0,0,0,0
1060,homosexuales de agarran a puñaladas? el chiste se cuenta sóurl url,0,1,0,0,0,0
452,"lamentable que mis seguidores hombres, sean tan homosexuales. url",0,1,0,0,0,0
253,@uomodisabbia @chivas @religionsagrada @refuerzoschivas @somos_de_chivas jajaja. siempre se tira al piso como maricon. ya lo confirmó,0,1,0,0,0,0
896,"@jesuslopcorcsl @elcarlosrdz @ramonuz11 falta y quieras a la gilbertona wey, inche maricon jajajajajaja url",0,1,0,0,0,0
313,@fdcradio no pues esta medio canijo darles consulta a las manfloras...gaysurltransgenerosurl hastaposibly violinesurl cañurl,0,1,0,1,1,0
880,"@lord_inario no tiene, es puñal",0,1,0,0,0,0
731,creí que anahí pero sólo resultó ser un trans. url,0,0,0,1,0,0
623,se paso de url y putito. url,0,1,0,0,0,0
345,"wey, peda con rolitas de lady gaga, no porque me sale la jotita interna",0,1,0,0,0,0
781,urge decides to una mujer trans as homber and su próstata url,0,0,0,1,0,0
262,"todd phillips, director de la película del joker, ya aclaro que este no estará basado en los cómics de dc sino de su propia adaptación e interpretación avisados están para que no anden de pinches maricas llorando en sus redes sociales.. possers url",0,1,0,0,0,0
150,"que difícil ver s los jóvenes de 15 y 17 años, muchos aun buscan su identidad y pasan por diversas etapas, chaka-emo-hipster-bisexual",0,0,1,0,0,0
472,"hasta eso los hombres gays como que son mas estéticos y refinados, las lesbianas machines no url ya, saludos a la comunidad lgbt.",1,1,0,0,0,0
640,algo bueno que nos pongan a la guardia nacional en cada rincón del país es que por fin más maricones podrán cumplir su fantasía de coger con un militar 💅🏽,0,1,0,0,0,0
1032,¿cómo que hay mujeres trans lesbianas? ¿para que se hizo trans si va a se lesbiana?,1,0,0,1,0,0
714,"las de kittie parecian lesbian, no como las mystica girls, ellas son bien femeninas",1,0,0,0,0,0
550,había conocido gays y a ti 🤢.,0,1,0,0,0,0
928,siempre que alguien dice pansexual me imagino una dona toda cachonda jajaja 🍩🍆,0,0,0,0,1,0
488,"@t_jurado1 pinche joto, por eso el próximo fin no salgo",0,1,0,0,0,0
992,"@soymaestramiel me escriten vieja gacha indios pata rajadas y lesbiana vieja loca, comes pollito muerta de hambre en youtube",1,0,0,0,0,0
146,esta brucita también es mariquita! 💃🏼,0,1,0,0,0,0
402,tener todos los álbumes de justin en itunes no me convierte en gay verdad?,0,1,0,0,0,0
954,jajajajajajaja marica de mmmmmm url,0,1,0,0,0,0
700,"a lado de mi en el bus a la zona hotelera de cancún viene sentada una lesbiana que royaume parece hombre, no por su aspecto sino por el desagradable olor de sudor. que perro asco. tantita higiene.",1,0,0,0,0,0
659,"si ves un perro callejero y a un gay mata primero al perro, el deber es primero y despues la diversion exterminenperrosdelacalle",0,1,0,0,0,0
463,"@kymberlybebita @alexisr34751565 no lo tomen en cuenta, los va a dejar plantados el maricon pocos huevos este. url",0,1,0,0,0,0
186,"ya no conozco a nadie en el pueblo, para salir, solo mi mejor amigo y el marica ya sé fue a dormir!!! eso me obliga a beber solo 😥",0,1,0,0,0,0
608,@lilveronicar @marica_1029 my sueño hecho realidad. 😍 url,0,1,0,0,1,0
143,ali espinoza vázquez ali lewandowiski se llama ali espinoza vázquez violador come caca y mierda viola niñas ali lewandowiski los espinoza vázquez s comen mierdas y violador viven en villa hidalgo carota de maricon playera rosa colocho vete de villa hidalgo come caca y mierda url,0,1,0,0,1,0
751,"las famosas ""lesbianas"" no llegan a ser del todo homosexuales. siempre querrán tener algo url just saying. ¯\_(ツ)_/¯",1,0,0,0,0,0
981,vergas con el gay que me acaba de hablar?,0,1,0,0,0,0
197,"@mariana_car05 soy llorar joto, nomás los débiles lloran!",0,1,0,0,0,0
883,jajajajaja me voy enterando que la alcoholica closetera me acaba de decir “borracho” y que le tiraba la onda a los ejecutivos de @imagentvmex 😂😂😂😂 anda ardida esa mujer!!,1,0,0,0,0,0
279,ustedes no quieren a nadie. no se hagan jotos. porque cuando les llega alguien. ahí están cargándola!!!,0,1,0,0,0,0
293,"@andyrosales_20 @pellomaldonado sin llorar pinche maricón, les ganamos la que nunca van a ganar pinches mediocres url",0,1,0,0,0,0
573,"yo no metería al bote a la loca, sino al hijueputa swears that lo dejó en libertad hace un mes.",0,1,0,0,1,0
400,"lomásleídodelai » envían a ""las machorras"" al cereso url",1,0,0,0,0,0
122,"mira pendejo tu mides como 1.50 mts. no tienes piernas ni nalgas, estás feo y prieto, y para terminar, porque juzgas, no me conoces, no te enseñaron respeto en tu casa? que no sabes que uno no debe entablar conversación con url envidioso tú eres marica",0,1,0,0,0,0
202,@iyaroboxander jajaja ni el odio de dios combinado al tuyo le quitará lo travesti que se ve jared.,0,0,0,1,0,0
835,@edgar_puente_ te vas ir a comer con @sancadillanorte ? jajajaja che joto,0,1,0,0,0,0
246,"putos de mierda, no equipa mas maricon, sin clase, sin corazon, sin url hay equipo que mas odie que chelsea",0,1,0,0,0,0
759,"@cabron_bisexual vamos a jugar un poco quien se anota, feliz sabado a todos quien llenará este vacío en mi url url",0,0,0,0,1,0
711,@maestrodoria ese number suena a transsexual jajaja,0,0,0,1,0,0
384,si ya sabemos que te pones en cuatro por una chela y aquí vienes a tuitear que te haces la difícil. jota ridícula.,1,1,0,0,0,0
854,@alvaromaysse álvaro bot ctpm puñal inventado,0,1,0,0,0,0
219,@fernanfloo eres un guevon y maricon que no haces lo que te dije juega otro nivel que no sea online en geometry dash y si lo vez ya te dije,0,1,0,0,0,0
641,"—¿alguna pregunta? —profe ¿si un transexual protagoniza un video viral, es lord o lady? —de la clase, pendejo. —ah no, ninguna.",0,0,0,1,0,0
1,me considero un ser de luz! (pero nunca le rendiré tributo a cfe) bola de jotos !,0,1,0,0,0,0
112,explíquenme la urgencia de los jotos de hacer reels o tiktoks con peluca y voz de mujer,0,1,0,0,0,0
698,¡¡chingó a su madre nuestra puta moral!!,0,0,0,0,1,0
802,"@nass_nass_nass depends. if lo piensas un hombre en falda es igual de travesti cualquier mujer en pants y de esas sobran. pero, que un hombre se ponga falda y tacones para ir a trabajar (como una mujer pantesses) puede se causal de despido. pero so, motha gente está ok con los transvestis.",0,0,0,1,1,0
951,"son unos abusivos, pero con los delincuentes se portan como mariquitas. url",0,1,0,0,0,0
354,¿y si lostierraplanistas viven en un espacio polidimensional donde latierra si es plana? ¿y si son personas no-euclidianas? ¿y si la circumferencia es identitaria y ellos son trans-planos? url,0,0,0,0,1,0
497,"me considerero open mind, pero tengo mis límites, conocí a un tipo que ser no binario/queer, usa bigote y barba, usa tacones, botas de prosti, ropa de niñas, en verdad raya en lo ridículo, me causa intriga que pasará por la mante de esas personas.",0,0,0,0,1,0
441,"@caballonegro por mi está ok que lo señalen. es solo el hombres, mujeres y trans que me da aaaaaaaaaa",0,0,0,1,0,0
265,"the gente no binarie puede no usar reloj, usar dos relojes, usar reloj en cualquier mano, usar medio reloj, usar reloj solo en los pies, o ninguna de estas o todas de estas al tiempo.",0,0,0,0,1,0
663,"méxico, el país donde el más chingón es aquel que aguanta más tiempo pisteando, lo pinche intelectual es de maricones.",0,1,0,0,0,0
597,"pinches científicos pillos. economizar el desarrollo de biocombustibles? nel, vamos a investigar cuáles animals suelen ser bisexuals, lol",0,0,1,0,1,0
317,puto maricon!!! rayadosnosalecampeon,0,1,0,0,0,0
648,"@mundolgbttti @lgbt @sexybootyshd @diosaslesbianas por mi se pueden morir, no tengo conveniente. @gay_of_europa url",1,1,0,0,0,0
709,"soltero maduro, joto seguro -mi tía paz",0,1,0,0,0,0
972,neta me tuve que hacer un spoiler pa que todo resultara súper gay 🙄,0,1,0,0,0,0
627,@adiccionrayados una big mac para gignac hay que cantarle eso para ostigar al joto ese!!,0,1,0,0,0,0
632,"me acabo de enamorar de un hombre y resulta que es lesbiana, juay diosito me haces esto to me?",1,0,0,1,0,0
944,"@chumeltorres a gay closet, a transvestite y un viejo ridículo que hablan porque tienen boca.",0,1,0,1,0,0
622,"@s0fpi @rochaperioista oye si, ese niño ya es el escudo infantil official de la agresividad closetera de la dama. así que ni se quejen de los malos tratos que le propina al morrillo que ya deberia de estar acostubrado!",0,0,0,0,1,0
795,"primero agarro e idiotizó a los jotos, ahora va con las feministas. esta hija de puta será una delincuente pero saber llegar al mercado. url",0,1,0,0,0,0
645,en un universo alterno @alxngxrcix es chairo y @dobbyloca no se volvió puñal.,0,1,0,0,0,0
1012,stealmygirl me enamoro aún mas de ellos &lt;3 es la canción perfecta hermosa &lt;3 puto el que diga que no :33,0,1,0,0,0,0
556,"@marianadurazom @crisrivera22 no sean maricas, vamos a comprar otro mejor para empezar a escribir historias. 😊",0,1,0,0,0,0
681,"""qué marica, te lo debió de haber dicho de url bueno, pero ni le das la oportunidad jaja."" —onofre diciéndome mis verdades.",0,1,0,0,0,0
577,@dparamooficial te hablan @ejimenezalvarez &gt; puto!,0,1,0,0,0,0
159,"@lillytellez es día de la mujer, no de lesbianes, macahorras, esperpentos, ni marionetas del conservadurismo, los generos han evolucionado y se han escuchado las voces verdaderas.",1,0,0,1,0,0
